,PerceivedTime
94,0.036133799999999994
95,0.03588769999999997
96,0.0357514000000001
97,0.035653500000000005
98,0.0350893000000001
99,0.03540299999999963
100,0.03586059999999991
101,0.0361457000000005
102,0.035440499999999986
103,0.035942999999999614
104,0.0359297999999999
105,0.03489319999999996
106,0.03583180000000041
107,0.03548770000000001
108,0.03666470000000022
109,0.03531379999999995
110,0.03590900000000019
111,0.035675899999999316
112,0.03534479999999984
113,0.035071800000000763
114,0.03610589999999991
115,0.03528209999999987
116,0.03578550000000025
117,0.035750499999999796
118,0.0354909000000001
119,0.0352711999999995
120,0.03591060000000024
121,0.03542259999999953
122,0.03565390000000068
123,0.035787099999999405
124,0.03619520000000076
125,0.03604769999999924
126,0.03577610000000053
127,0.035058799999999835
128,0.03552529999999976
129,0.035321300000000555
130,0.03584219999999938
131,0.035400800000000565
132,0.03588680000000011
133,0.03573209999999971
134,0.035774400000000206
135,0.035901499999999587
136,0.03562740000000009
137,0.03610589999999991
138,0.03631950000000028
139,0.03570619999999991
140,0.03577199999999969
141,0.0356892000000002
142,0.0360163
143,0.03519049999999968
144,0.03567050000000016
145,0.036119900000000094
146,0.035403600000000424
147,0.035887599999999686
148,0.0354606000000004
149,0.036178499999999225
150,0.03648750000000067
151,0.0360112999999993
152,0.03605910000000012
153,0.03591679999999986
154,0.03540600000000005
155,0.035546800000000545
156,0.03531929999999939
157,0.03624620000000078
158,0.03596019999999989
159,0.03642919999999972
160,0.03601920000000014
161,0.035643999999999565
162,0.03534340000000036
163,0.0357270999999999
164,0.035877600000000065
165,0.03557520000000025
166,0.035928300000000135
167,0.03600349999999963
168,0.03595840000000017
169,0.03551929999999981
170,0.035985799999999735
171,0.035534800000000644
172,0.036074299999999226
173,0.035355000000000025
174,0.03646910000000059
175,0.03602439999999962
176,0.03562639999999995
177,0.03527910000000034
178,0.0350754000000002
179,0.03626219999999947
180,0.036204500000000195
181,0.03610070000000043
182,0.03612419999999972
183,0.03527970000000025
184,0.03555019999999942
185,0.03557990000000011
186,0.035605200000000004
187,0.0354492000000004
188,0.03579949999999954
189,0.035988699999999874
190,0.03602110000000014
191,0.03568399999999983
192,0.03603920000000027
193,0.035491300000000336
194,0.036605899999999636
195,0.03655339999999985
196,0.035803200000000146
197,0.03541330000000009
198,0.03662499999999991
199,0.035955999999999655
200,0.03562860000000079
201,0.0354656999999996
202,0.03568109999999969
203,0.035489000000000104
204,0.036284000000000205
205,0.035418500000000464
206,0.03594339999999985
207,0.03596419999999956
208,0.03548379999999973
209,0.03614329999999999
210,0.0363958000000002
211,0.035742400000000174
212,0.035639899999999614
213,0.035540000000001015
214,0.03561579999999864
215,0.035579800000000716
216,0.03617260000000044
217,0.03616300000000017
218,0.03563540000000032
219,0.035277099999998285
220,0.03508240000000029
221,0.03613450000000107
222,0.035508899999999954
223,0.03598929999999889
224,0.035834100000000646
225,0.035603300000000004
226,0.0358432999999998
227,0.035841100000000736
228,0.03585700000000003
229,0.03603569999999934
230,0.03642939999999939
231,0.03608680000000142
232,0.03537139999999894
233,0.03512689999999985
234,0.03578569999999992
235,0.03621889999999972
236,0.036079400000000206
237,0.03571070000000098
238,0.03597219999999979
239,0.035519000000000744
240,0.03622389999999953
241,0.03550439999999888
242,0.03598770000000151
243,0.035589199999998655
244,0.03634260000000111
245,0.03530750000000005
246,0.036021599999999765
247,0.03585320000000003
248,0.036513700000000426
249,0.0358717999999989
250,0.035455400000000026
251,0.03589030000000015
252,0.036085099999999315
253,0.03606320000000096
254,0.036088200000000015
255,0.03619909999999926
256,0.03569420000000001
257,0.03543150000000139
258,0.03657349999999937
259,0.03547239999999974
260,0.03600860000000061
261,0.03591179999999916
262,0.03608410000000006
263,0.03551050000000089
264,0.03538399999999875
265,0.03619010000000067
266,0.03574380000000055
267,0.036046499999999426
268,0.03541579999999911
269,0.03614090000000125
270,0.03610329999999884
271,0.035363200000000816
272,0.03609860000000076
273,0.035800099999999446
274,0.03556689999999918
275,0.035662200000000865
276,0.03563480000000041
277,0.036382999999998944
278,0.03546780000000105
279,0.03584449999999961
280,0.03610749999999996
281,0.036624599999999674
282,0.03599340000000062
283,0.0357409999999998
284,0.035554599999999326
285,0.03561099999999939
286,0.035691100000001086
287,0.03573420000000027
288,0.03614819999999952
289,0.03635210000000022
290,0.035503799999998975
291,0.035354200000000446
292,0.03561559999999986
293,0.03591300000000075
294,0.03620369999999973
295,0.03630010000000006
296,0.035482099999999406
297,0.035577599999999876
298,0.0359676000000011
299,0.035634999999999195
300,0.0354764000000003
301,0.03595140000000008
302,0.036104200000000475
303,0.03576159999999895
304,0.03577070000000049
305,0.03600989999999982
306,0.0361104000000001
307,0.036447799999999475
308,0.0359480000000012
309,0.03594089999999994
310,0.035306099999999674
311,0.03602989999999906
312,0.03563270000000074
313,0.036154100000000966
314,0.03597839999999941
315,0.035833000000000226
316,0.03648899999999955
317,0.03638179999999913
318,0.036496500000000154
319,0.03558320000000137
320,0.03582319999999939
321,0.036367399999999606
322,0.03573779999999971
323,0.03600820000000127
324,0.03675959999999989
325,0.03604309999999877
326,0.03638990000000142
327,0.03581449999999897
328,0.035616400000000326
329,0.036094300000000246
330,0.03686669999999914
331,0.035608500000000376
332,0.035820799999999764
333,0.03548870000000015
334,0.03560490000000094
335,0.03608739999999955
336,0.0360668000000004
337,0.035955200000000076
338,0.03591569999999855
339,0.036192700000000855
340,0.03673730000000042
341,0.03600549999999991
342,0.0354145999999993
343,0.035146199999999794
344,0.03588829999999987
345,0.03548180000000123
346,0.0366339
347,0.03617850000000011
348,0.036191399999999874
349,0.0357972999999987
350,0.0364646000000004
351,0.03698020000000035
352,0.035737700000000316
353,0.03571729999999995
354,0.03693329999999939
355,0.03605010000000064
356,0.03578659999999978
357,0.035637400000000596
358,0.035563599999999695
359,0.03598419999999969
360,0.03592860000000009
361,0.03617779999999904
362,0.03581980000000051
363,0.03578139999999941
364,0.03593810000000097
365,0.03573500000000074
366,0.03628949999999875
367,0.036083200000000204
368,0.03612780000000093
369,0.03722259999999977
370,0.03627599999999909
371,0.03602129999999981
372,0.035623400000000416
373,0.03604310000000055
374,0.03593689999999938
375,0.03621110000000094
376,0.03543749999999868
377,0.03569509999999987
378,0.035869900000001564
379,0.03644619999999854
380,0.03559700000000099
381,0.03630379999999889
382,0.03534280000000045
383,0.03499359999999996
384,0.03666210000000092
385,0.03582799999999864
386,0.03576070000000087
387,0.036248099999999894
388,0.03545729999999914
389,0.03557540000000081
390,0.036681700000000816
391,0.03619780000000006
392,0.03600979999999865
393,0.035753700000000777
394,0.03649829999999987
395,0.03603219999999929
396,0.036061300000000074
397,0.035924200000000184
398,0.03572579999999981
399,0.03629930000000137
400,0.036108099999999865
401,0.03575669999999853
402,0.03615050000000153
403,0.03528159999999936
404,0.03630760000000066
405,0.03620309999999982
406,0.03623559999999948
407,0.035889700000000246
408,0.03576460000000026
409,0.035591600000000057
410,0.03598619999999997
411,0.03620920000000005
412,0.036206399999999306
413,0.03606030000000082
414,0.035562699999999836
415,0.03610539999999851
416,0.035972000000001
417,0.03615109999999966
418,0.03587510000000016
419,0.03603120000000004
420,0.03637259999999998
421,0.03611659999999972
422,0.03678099999999951
423,0.035493300000000616
424,0.035711700000000235
425,0.03622320000000023
426,0.03647840000000002
427,0.03609690000000043
428,0.03549639999999954
429,0.0364027999999994
430,0.036708199999999636
431,0.03583380000000069
432,0.03567360000000086
433,0.03547969999999978
434,0.03590359999999926
435,0.036250300000000735
436,0.03587429999999969
437,0.03567239999999927
438,0.03543679999999938
439,0.035596500000000475
440,0.035831699999999245
441,0.03632740000000112
442,0.036521600000000376
443,0.03563259999999957
444,0.03615729999999928
445,0.036544900000002656
446,0.03597629999999796
447,0.03574910000000031
448,0.0359240000000014
449,0.03671239999999898
450,0.03647050000000007
451,0.03639689999999973
452,0.03542600000000107
453,0.0355415999999984
454,0.03556250000000105
455,0.035970599999998853
456,0.036577699999998714
457,0.03672680000000028
458,0.03612560000000187
459,0.03610069999999865
460,0.0367032000000016
461,0.03593880000000027
462,0.0357845999999995
463,0.036143599999999054
464,0.03679879999999969
465,0.03689759999999964
466,0.0369981000000017
467,0.03631820000000019
468,0.035827799999999854
469,0.035979799999999784
470,0.03553439999999952
471,0.03654330000000172
472,0.035931999999998965
473,0.036188199999998005
474,0.036484000000001515
475,0.03607680000000002
476,0.036254899999999424
477,0.03553679999999915
478,0.03599460000000221
479,0.03606349999999736
480,0.03657880000000091
481,0.03637020000000035
482,0.0354340999999998
483,0.03547020000000245
484,0.03600759999999781
485,0.03614560000000111
486,0.03646609999999839
487,0.03615530000000078
488,0.037438399999999206
489,0.03608110000000053
490,0.036287699999999035
491,0.03601900000000313
492,0.03570399999999907
493,0.03584460000000078
494,0.0365809999999982
495,0.03558980000000034
496,0.03571579999999841
497,0.03629160000000198
498,0.036503199999998515
499,0.036313200000002155
500,0.036005599999999305
501,0.036113699999997806
502,0.03602950000000149
503,0.03635690000000125
504,0.03593469999999854
505,0.0360402999999998
506,0.03671070000000043
507,0.0364241000000014
508,0.03551350000000042
509,0.03574519999999737
510,0.03680630000000207
511,0.03609780000000029
512,0.0362987999999973
513,0.03537940000000006
514,0.03625410000000073
515,0.03584809999999905
516,0.03635769999999994
517,0.03679600000000249
518,0.03697249999999741
519,0.03568390000000221
520,0.03606320000000096
521,0.03555169999999919
522,0.03653770000000023
523,0.03658019999999951
524,0.036539999999998685
525,0.03596600000000194
526,0.03639659999999978
527,0.036388399999999876
528,0.03552979999999906
529,0.036541299999999666
530,0.03607600000000133
531,0.03601279999999818
532,0.035876800000000486
533,0.03660029999999992
534,0.03636069999999947
535,0.03670849999999959
536,0.035975000000000534
537,0.0363047000000023
538,0.03555689999999956
539,0.036158399999997926
540,0.036578099999999836
541,0.03587810000000147
542,0.03584209999999999
543,0.036064299999999605
544,0.03621620000000192
545,0.03641259999999846
546,0.036196600000000245
547,0.036584300000001235
548,0.03624109999999803
549,0.03638250000000198
550,0.03534919999999886
551,0.03555060000000054
552,0.036748100000000505
553,0.03600369999999842
554,0.03626369999999923
555,0.03552570000000088
556,0.03555559999999858
557,0.03587530000000072
558,0.03655330000000134
559,0.036675299999998856
560,0.035789700000002256
561,0.03625689999999793
562,0.03632840000000215
563,0.03657229999999956
564,0.03649819999999693
565,0.035824400000002754
566,0.0363112000000001
567,0.036384099999999364
568,0.03584799999999788
569,0.03625040000000013
570,0.036345600000000644
571,0.03604520000000022
572,0.036336900000002004
573,0.036012499999998226
574,0.03653540000000177
575,0.03678719999999913
576,0.035327999999999804
577,0.03596160000000026
578,0.03643149999999906
579,0.03651960000000187
580,0.036180399999999224
581,0.0364779999999989
582,0.03663810000000112
583,0.036011699999999536
584,0.036509299999998746
585,0.03720430000000263
586,0.03685129999999859
587,0.03675330000000088
588,0.03641359999999949
589,0.03665159999999901
590,0.03558010000000067
591,0.03645919999999947
592,0.03633819999999943
593,0.036433099999999996
594,0.03658169999999927
595,0.0362920000000031
596,0.03630709999999837
597,0.03594680000000139
598,0.0359575999999997
599,0.03585310000000064
600,0.03593970000000013
601,0.03611539999999991
602,0.03656509999999713
603,0.03662540000000192
604,0.0364760000000004
605,0.03680699999999959
606,0.03611139999999935
607,0.035891700000000526
608,0.03658929999999927
609,0.03642680000000098
610,0.03598879999999838
611,0.03645129999999952
612,0.036173900000001424
613,0.03662040000000033
614,0.037167400000001294
615,0.03729459999999918
616,0.0359513999999983
617,0.03634800000000027
618,0.036019599999999485
619,0.036700400000000855
620,0.03560099999999977
621,0.03684129999999897
622,0.035966700000003016
623,0.036446599999997886
624,0.0360174000000022
625,0.03664999999999807
626,0.036725300000000516
627,0.036419200000000984
628,0.03599389999999758
629,0.03697440000000185
630,0.036491299999998006
631,0.03591169999999977
632,0.03629280000000179
633,0.03684780000000032
634,0.036645599999999945
635,0.03616089999999872
636,0.036433200000001165
637,0.03667480000000012
638,0.036269300000000726
639,0.03646409999999989
640,0.03603989999999868
641,0.03651449999999912
642,0.03631590000000173
643,0.03676730000000106
644,0.035896899999997345
645,0.03594879999999989
646,0.03665140000000022
647,0.03607080000000096
648,0.036740200000000556
649,0.0364666999999983
650,0.03614920000000055
651,0.0365208999999993
652,0.036523900000002385
653,0.03601709999999869
654,0.03614560000000111
655,0.036392400000000436
656,0.03634100000000018
657,0.036092799999998704
658,0.03719759999999894
659,0.036742799999998965
660,0.03610220000000197
661,0.03662269999999879
662,0.036601799999999685
663,0.036283300000000906
664,0.036511600000000755
665,0.03653860000000009
666,0.03673549999999892
667,0.036723999999999535
668,0.03581460000000192
669,0.03658839999999941
670,0.035644999999998817
671,0.03642800000000079
672,0.03710489999999922
673,0.03627690000000072
674,0.03666069999999877
675,0.03700680000000034
676,0.03596860000000035
677,0.03640920000000136
678,0.036674099999999044
679,0.03691399999999945
680,0.0363427999999999
681,0.036512000000001876
682,0.03699789999999936
683,0.036405099999999635
684,0.036541400000000834
685,0.0361463999999998
686,0.03593689999999938
687,0.036009599999999864
688,0.0359733999999996
689,0.037098600000000204
690,0.03627850000000166
691,0.036046299999998865
692,0.03665289999999999
693,0.0361672999999989
694,0.0362316000000007
695,0.03618290000000002
696,0.03691260000000085
697,0.03600420000000071
698,0.03591690000000014
699,0.03616379999999708
700,0.036104700000002765
701,0.03659319999999866
702,0.03658180000000044
703,0.037426700000001034
704,0.03658879999999698
705,0.0364602000000005
706,0.03681100000000015
707,0.03649569999999969
708,0.035913600000000656
709,0.03643110000000149
710,0.036635399999997986
711,0.036469100000001475
712,0.036526500000000794
713,0.03702960000000033
714,0.036697300000000155
715,0.03616079999999755
716,0.036893600000002635
717,0.03650769999999781
718,0.03542009999999962
719,0.03615600000000185
720,0.036365199999998765
721,0.03664940000000172
722,0.0368113000000001
723,0.03654099999999971
724,0.036297799999999825
725,0.03674999999999784
726,0.03601989999999944
727,0.03665840000000031
728,0.03644859999999994
729,0.0359367000000006
